	MF.103-11B+.LU	MF.103-11B+.SALM3.SI	MF.103-11B+.SI	MF.11CLOSER.SALM3.SI	MF.11CLOSER.SI	MF.169+11CHI.SLN	MF.BM	MF.II+480LO.PC	MF.II-480HI.PC	MF.LU	MF.MEDL.SLN	MF.MICROGLIA.CNS	MF.RP.SP	MF.SBCAPS.SLN	MF.THIO5.II+480INT.PC	MF.THIO5.II+480LO.PC	MF.THIO5.II-480HI.PC	MF.THIO5.II-480INT.PC
Ltb	7.673485051	6.986742842	6.846132221	7.053721745	7.089180323	8.188110341	8.540342602	6.377310033	6.428585738	6.544549268	7.554786058	7.350082589	6.421584068	9.258090043	6.708333026	6.119443334	6.558701827	6.200624013
Ltb4r1	5.599497822	5.266230902	5.303509402	5.167717192	5.638223893	5.351741389	6.223642001	7.960391233	4.968318124	5.168327802	5.951095841	5.217041964	5.234038844	5.077033588	5.312670013	8.400512171	4.934541663	4.843429499
Ltbp1	6.44524748	6.711137974	6.335971399	6.627058501	6.007493341	6.185426536	6.223358189	5.816585201	11.67603378	6.050055412	6.376036806	6.074299196	6.195978771	6.494922769	5.795714141	5.866944235	10.34985159	6.016120383
Ltbp2	6.837311925	6.281881357	6.193900691	6.315960143	6.207050643	7.005765444	6.326181975	6.186456978	6.205400985	6.291841115	7.088604876	6.65772193	6.379226436	7.667358181	6.182559885	6.255386799	6.342356214	5.989672651
Ltc4s	7.00396028	9.319372657	9.361464216	8.680869871	9.516989843	6.817036724	7.237667917	10.93855327	11.57798773	10.48583588	7.310678213	10.87252599	6.914831177	7.316383365	11.78520021	10.06806683	11.47513254	10.90807012
Ltf	5.218676565	4.890540324	4.8306349	4.870705008	4.708413502	5.235859148	9.702493345	4.811856314	4.817715341	4.617106455	5.481818802	5.432694444	4.832788769	9.263380832	4.712148193	4.742132001	4.858688903	4.575300227
Lxn	6.593208837	6.768727219	6.98885767	6.653474603	6.939997095	6.831200819	7.293297825	8.065579851	7.799068089	8.687496297	6.999660138	6.540647277	6.218395003	6.983287216	8.341234	7.870061146	8.119095194	8.193715079
Ly6a	7.558784976	11.79732687	9.471884927	12.40973523	10.25439643	10.19675118	10.03840001	9.577234945	5.032550513	6.440987623	10.897438	8.315286804	6.243673523	10.00813984	5.812909754	5.607767249	4.628977681	5.123278545
Ly6c1	6.174056809	10.80223327	8.81591471	11.38206817	9.588264969	10.24502253	10.14816208	8.893680839	5.10549231	5.612103771	11.75869572	7.524596823	5.7104584	10.95580583	5.325783351	6.321419455	5.384037139	5.475916053
Ly6c2	6.110719237	9.776415348	8.248124989	10.39602866	8.791941083	9.319535295	9.430225606	7.920720455	5.043271586	5.10016331	10.86909001	7.012935483	5.504301524	9.91975399	5.327768789	6.047754306	5.226723017	5.152862143
Ly6d	6.208071421	8.005250354	8.02748434	8.912432435	8.475103452	6.921618418	6.878343203	6.19667261	6.098126855	6.445153382	7.982656526	6.772340089	6.488933228	7.298045608	6.485425754	6.193179697	6.180326914	6.212542752
Ly6g	4.704869199	4.784704198	4.458635106	4.782120207	4.515378152	5.149015427	5.872568591	4.463391405	4.501572899	4.383337957	5.069966333	4.639432845	4.663947988	5.651055998	4.297881045	4.647264615	4.663619772	4.335645223
Ly6g5b	5.681419748	5.585960771	5.592375877	5.598613832	5.570060912	5.806064937	5.913275599	5.318742235	5.534303401	5.942143032	5.747532414	5.966458923	5.754497387	6.311137963	5.591101912	5.697397606	5.521000468	5.345530031
Ly6i	5.979127908	7.128414047	5.007779203	9.011152812	5.567883083	7.458382004	6.515336097	7.898241815	4.670432481	4.219615138	9.350313252	5.11414905	5.071576773	7.169727118	4.519789293	4.510117991	4.37457584	4.502201163
Ly75	6.555842224	7.305038221	5.609334953	8.101001424	5.765111423	8.585735676	6.887695037	6.052216617	5.764412509	11.39292674	6.298717877	5.920367942	5.755960219	8.296812302	6.259225401	6.254301766	6.65728891	7.511883611
Ly86	11.37346377	12.4729916	12.55211439	12.51835135	12.70728686	11.07362652	9.704051987	12.08988493	12.49600265	9.635684327	11.32929178	12.66944289	11.79502383	10.05973767	11.68128862	12.0002547	12.30574395	12.63560713
Ly9	8.530371806	9.088671918	8.863398064	9.0963943	9.509053912	9.217061277	8.405267711	8.38756876	7.894982633	9.01823264	9.303244774	7.972201717	10.37942292	9.576644385	10.4106543	9.024971007	10.52211403	10.66266265
Ly96	5.57297453	7.846641395	8.308957845	7.451177517	8.359147411	5.342576079	6.16339474	8.165053869	9.281602515	7.215079291	6.720854388	8.075805714	8.494950761	5.295508147	9.13480594	7.885577212	9.195530598	9.128358108
Lyar	6.549377307	6.971294941	6.712573968	6.994378613	6.904421235	7.40105272	7.413664595	7.176387605	7.165686207	7.566743373	6.406185443	6.574064663	6.80888397	7.350317341	6.979453015	7.164987688	6.731087729	6.595472828
Lyl1	9.013553263	8.012915423	7.901412394	8.464831504	9.236866016	8.185108832	9.828461596	9.782169144	9.408602755	7.788779008	9.069711161	10.38780865	8.030265995	8.280944254	9.922576722	10.17040027	9.405982081	10.02579047
Lynx1	5.78050696	5.698565772	5.594701666	5.731122811	5.658370885	6.231974738	5.613884229	5.811899117	6.064433807	5.594612243	5.753605873	5.772051912	5.611665197	6.001362027	5.889381059	5.56143714	6.046972635	5.788952755
Lypd6b	5.507483872	5.009890186	4.910130271	5.040426723	4.893625289	5.630073418	5.456262956	4.91571688	4.986321428	5.216796291	6.140973905	5.575067221	4.879462356	5.727030064	5.160273487	4.950289544	4.882052809	4.809103988
Lyplal1	6.796248614	7.102131353	7.15688312	6.562122958	6.686500807	6.196752597	6.846007237	6.604864529	8.531329211	8.357917617	6.41961726	7.137743953	7.919345645	6.991752545	6.728626205	6.334790521	9.309790097	6.465910271
Lysmd2	5.776477777	5.510332976	5.038180291	5.390388246	5.318255372	6.304049174	6.17767068	5.349675479	5.065829339	5.421323179	5.870738292	5.564167786	5.076610399	6.949121091	5.403501789	5.178733229	5.61272895	5.353306822
Lyst	8.276039237	8.240845104	8.058709064	8.765463306	8.493099767	10.39059423	7.350210801	9.267761279	9.186844195	9.301277069	8.536544273	7.731083654	7.788265472	8.911364272	9.510958558	9.01124487	10.24868481	10.17710086
Lyve1	5.950190767	7.887790878	5.521456864	7.231925313	7.627516229	5.761918175	5.101234048	7.587439755	7.861740366	5.253511565	7.668260981	6.011137038	5.286026019	6.973750166	7.514223014	5.672363107	8.378102628	5.736975513
Lyz1	12.40399546	12.10198259	10.67008266	11.19033897	10.98599327	11.70063199	9.576664476	14.08817495	13.591055	10.50045674	10.36239548	6.847556433	7.549201698	10.62887368	13.40479575	13.13739041	13.39090447	11.19566322
Lyz2	13.21195066	12.85027892	13.00732213	12.60029787	13.21966828	12.34924202	12.46230319	13.63022353	13.80854288	13.60898727	13.15074652	10.61081348	10.35140807	12.29134228	13.60987043	13.60281684	13.70133358	13.7731789
Lztfl1	7.656990032	8.464147295	8.575382354	8.604630968	8.712576041	8.00563297	7.398033925	8.88732583	8.878672114	8.82348454	7.53268164	7.644237011	7.996178752	7.909828296	9.071045226	8.927749918	8.95367062	9.126188296
Mab21l2	5.934750012	5.891050324	5.633919389	5.92118637	5.928624253	5.791410373	5.498639151	5.446857228	5.454652983	5.417094127	6.050134882	6.104414943	5.706345438	6.306511977	5.586533581	5.38014529	5.672875996	5.595634939
Macf1	10.30009592	9.349566588	9.585736024	9.425069266	9.790461464	9.147353131	7.993585681	10.2186653	10.30785718	9.607237769	9.28761335	9.668311869	10.37257424	9.431343611	9.791259174	10.12766818	9.614549249	9.828410554
Mad2l1	6.575676892	7.753814266	7.145569599	7.680987456	7.776900015	7.98986165	9.987575164	8.404955759	7.636604563	8.368824212	6.545084942	6.074649573	6.520419629	7.371769676	7.210939161	7.137612473	7.297262962	7.230764695
Maf	8.170565055	8.950310859	9.007362715	8.712237831	9.808606336	7.107544032	7.138523023	8.074059199	8.154899775	6.42921702	8.461357887	9.492058933	10.68160466	7.927648499	10.04565902	7.611130075	9.772873177	10.12876312
Mafb	9.890846786	11.40334954	11.69477414	11.05351059	11.54197156	7.143996389	7.055013758	9.543344628	10.2641913	5.458635731	8.921431421	10.1043782	11.36838261	7.072181922	10.258161	9.191166086	10.32181463	10.53618209
Maff	8.02399409	8.125988884	9.204539775	8.200263532	9.127906596	6.492783335	5.503470651	6.042532717	5.504020734	8.428266224	6.269884071	6.99182717	6.602371755	6.928576408	5.519845894	5.9093707	5.606328711	5.776633055
Maged1	6.691295464	6.680470293	6.477691203	6.447657296	6.485390437	6.255324162	6.990219337	6.055056793	7.29257993	7.010512068	6.360467874	7.734539602	8.111929413	6.440290313	6.044690643	5.835457581	7.145748773	6.302527433
Magi2	5.592306032	4.693474412	4.873006712	4.810454672	4.691554264	5.765029449	5.073894479	5.342228784	5.155011131	4.942112528	5.897977319	5.545296066	4.946531252	5.858095411	4.877012903	5.044004976	4.681141877	4.701253317
Mak	4.84954647	4.968199065	4.914490719	4.78087305	4.738735416	5.089807436	4.675063155	4.794431463	4.709404606	8.773880094	5.184619502	5.112583378	4.742448225	4.96263462	5.042838376	4.809898006	4.891033509	5.810880919
Mamdc2	5.687118093	4.399458237	4.353317242	4.338228286	4.37723344	4.766966123	5.100380605	7.490611845	4.940224708	8.110458079	5.778693512	4.707423557	4.186051494	4.905685442	8.47998554	7.003559513	9.082560408	8.972597888
Maml2	6.822026471	7.384742961	7.815172012	7.378089114	7.993269707	5.523872416	5.86273653	5.811250944	7.067188019	7.139271654	6.058392265	7.592029647	7.477259071	7.301647544	6.992998742	6.404519424	6.895203239	7.448916365
Maml3	7.762844756	8.235895159	8.531712964	8.083814898	7.862202903	7.075161962	7.404734841	7.209852001	7.448833791	7.741398895	7.263560293	8.370971704	8.51908082	6.977322288	6.968008167	7.507325292	6.507700571	7.127873297
Maoa	5.263539636	6.441742823	5.815105847	5.945718303	5.85224809	5.162123411	5.64706406	4.816664553	6.22375461	6.970095151	4.878482583	4.843834811	4.491158298	5.493147735	5.672085844	4.782258276	6.868434493	6.049181308
Map2k6	6.931722646	7.473368879	8.102713914	7.106065337	7.833755498	7.428553636	6.849166118	6.662950301	5.825412527	5.537391332	6.391864792	7.188488954	7.572447093	6.408512322	6.7189689	7.088767042	6.801232824	7.036015686
Map3k12	7.08089692	6.539655912	6.92432864	6.759224424	7.127742221	6.841289463	6.304935659	7.194985632	6.30310916	6.612613961	5.752467624	7.279171013	6.838040763	7.176872755	6.893563246	7.196746369	6.847036042	7.158939506
Map3k15	6.372642219	6.773244396	7.212670495	6.881379527	7.716732914	5.989134465	5.814155602	7.830373862	7.680844033	5.586220303	6.638434466	5.812842172	6.663608387	6.119652903	7.445252722	7.721808511	7.125103114	7.436119354
Mapk10	5.753886619	5.203706246	5.056913572	5.227350242	5.032915436	6.120018021	5.293857236	5.085498307	5.211661208	5.311630261	5.570186631	5.719264683	5.095451881	7.111064186	5.299643967	5.210695368	5.265519411	5.1106319
Mapk11	7.076221833	6.103008685	5.78524862	5.916390056	6.110696899	7.14322095	6.52863643	6.017058556	6.286285445	5.92655535	6.946427928	6.472193679	6.381767305	7.570632177	6.383480816	6.0763617	6.367815432	6.218035221
Mapk13	6.781446928	7.826299808	7.368656242	7.862473399	6.772643692	6.875197044	6.654869418	6.399918458	6.201840972	6.044407235	7.116339282	6.520300709	6.081594571	6.959554569	6.09417835	6.213445791	6.251481148	6.026240132
Mapk6	9.298347183	9.377950888	9.588384277	9.513689258	9.79250498	7.921962297	8.057128916	8.69147333	8.696724739	10.35102247	8.611945651	8.073642277	8.986189053	8.238991491	9.070499172	8.582143362	9.137583017	9.16629299
Mapkapk3	8.930789812	8.936779846	9.036915889	9.133255645	8.50711229	7.944228593	9.888121802	8.961778809	8.013127044	9.415909827	7.986065296	7.740464392	8.328620928	7.953343821	8.733870175	9.301085201	7.75959085	8.989979975
Marcks	10.50901625	11.10481265	11.53338084	10.92570792	11.75890061	10.36503349	8.237290918	10.56088844	8.141328558	4.726148209	10.51267613	11.4457642	12.25495865	9.245276738	11.16844711	10.92232845	10.21463964	10.98960832
Marcksl1	10.70408463	9.105527362	8.665391451	10.32672833	11.076241	9.646013029	9.883255301	9.568055673	8.970285869	6.341810261	9.50933352	9.130812407	8.218673982	9.125604741	8.676517776	8.927885	8.269058245	7.265629422
Marveld1	8.875903978	8.307061543	8.501886307	8.153168064	8.317281544	8.817725413	8.997444468	9.831901778	10.1393403	9.702808913	7.455250357	7.557184134	9.31286254	8.392213081	9.387499976	9.862332567	9.594139823	9.261511775
Mastl	4.341626452	4.618212222	4.381920122	4.51334072	4.760834095	4.938579853	5.403450661	5.38384366	4.846362931	5.72444473	4.662815041	4.295661809	3.976730221	4.521528205	3.9983249	4.079426471	4.160143036	3.972171842
Matn2	6.644249992	5.802100783	5.343083915	5.632622301	5.501864566	5.429764912	5.542234314	5.548139629	5.120844036	10.01301125	5.960110854	5.524337457	7.669636975	5.605315053	5.876015088	5.488962675	5.149478875	6.051019651
Mbd4	6.652307222	6.994820116	7.46831985	6.7300771	7.067954229	7.182815926	7.040179745	6.794377307	6.305053654	7.140300814	6.722698941	6.668101629	7.082028013	7.074565911	6.806497638	6.961660367	6.296822624	6.785175183
Mboat1	5.930700678	5.559299074	5.456274379	5.671444825	5.473181008	6.604315262	6.984265019	6.626162642	6.519590652	5.498964591	6.894535258	5.965232493	5.396983742	6.619885419	6.164302242	6.415695015	6.025832775	6.11234706
Mboat2	4.529820947	4.320329425	4.226944443	4.197751399	4.237507123	4.803947687	6.570152722	4.272179995	4.268386982	4.162424899	4.851456726	4.674347654	4.54280489	5.028354765	4.236660987	4.254966862	4.135614215	4.255019754
Mc5r	5.956204214	5.385228252	5.305892372	5.2560558	5.422847227	5.985873807	8.923670264	5.297263574	5.459204267	5.613725139	5.785360917	5.874037884	5.506668582	5.878086481	5.441092785	5.346162657	5.362762092	5.311148259
Mcam	6.478158847	7.586742792	6.452546253	6.787382508	6.34041842	6.701212185	6.486156578	6.466487912	6.263378132	9.393038519	6.483619912	6.919432652	6.730084687	6.854018096	6.449400149	6.331629985	6.312935581	6.351512316
Mcart6	5.153304764	5.181528974	5.232236437	5.179555835	5.133476396	5.068563335	5.655323203	5.318324073	5.119920527	4.822830403	5.567606289	5.266480482	5.01144793	6.658737042	5.109590403	5.419774827	5.028277401	5.246245921
Mcee	7.182463383	8.008386461	8.387452032	7.734566529	8.073498075	7.223326489	9.176110801	8.706931783	9.24205558	8.553891252	7.268365615	7.559399271	7.834344841	6.75617133	9.41315739	8.534543733	9.683412881	9.633033232
Mcm10	6.622977923	6.849331909	6.244142257	6.993108788	6.775179103	7.50477093	8.488990784	6.943311091	6.418878067	6.969150107	6.845572847	6.261414222	6.197621672	6.658690635	6.116464571	6.223622696	5.832669797	5.987364073
Mcm2	7.706845814	8.32799201	7.5212546	8.339920689	8.240941079	8.86369954	11.10113687	8.364494372	7.771976008	8.56724412	7.552629908	7.45177901	7.568405604	8.595167019	7.386395101	7.625045659	7.21707267	7.242938435
Mcm3	8.245287197	8.783500936	8.407315054	8.854513275	8.900862583	9.18976848	10.79249958	8.700781509	8.068439012	8.994180209	7.586216049	8.368992953	7.306221524	8.522655675	8.113382055	8.247053564	8.150305633	7.958003179
Mcm5	7.608000826	8.046938859	7.486385238	8.034203333	8.072105372	8.632331477	10.71929606	8.700575658	7.75045242	7.950635016	6.979722993	7.333159824	6.952902346	8.273966661	6.879784579	7.779668584	6.679602079	6.787183862
Mcm7	7.6009926	8.054310187	7.455280245	8.148938806	8.084186115	8.75785733	11.01567917	8.473944353	7.987158258	8.606102391	7.234208138	7.328183325	7.350793064	8.141200045	7.445912335	7.730060226	7.092942795	7.436828674
Mcoln2	6.095266198	6.446624715	5.987551832	6.19393384	6.479246085	6.876281799	7.153592563	6.258368793	5.584060534	6.931201606	8.785303532	6.02915395	8.006058415	7.373266696	9.095399572	7.134327741	8.320507393	9.638561232
Mcoln3	5.615837061	4.916316602	4.997673712	5.182702228	5.040131441	5.894702586	5.337634984	4.933994307	4.728548208	10.80879845	7.028685726	5.237549697	5.041162655	6.21615023	6.523107122	5.354235862	5.522288059	8.344936175
Mcpt4	4.191613972	3.94128241	3.884101077	3.954363839	3.808139947	5.993056125	4.149069639	4.176684465	4.059614856	3.812552988	8.462669742	4.227232778	3.950630156	9.514202462	4.048489054	4.095921608	4.091144085	3.827720809
Mcpt8	4.588723629	4.614097305	4.550992984	4.524707816	4.570133794	4.925304005	11.62966005	4.394237448	4.682988967	4.592833733	5.44590544	6.17570955	4.70912518	5.071382985	4.889968309	4.682565807	4.623022078	4.424660123
Mcpt9	4.448960402	4.251145308	4.264330531	4.393697628	4.198678015	5.280056204	4.269137903	4.266971394	4.070452301	4.050609075	5.755524552	4.570161326	4.520814038	5.506308375	4.437434166	4.348659705	4.218905132	4.209954972
Mctp1	8.323715929	6.891263024	6.893899897	6.923042484	8.067093775	8.355850117	6.920800235	8.672322204	8.317346885	9.484381528	7.448341418	7.299012593	8.120687337	7.089822263	8.803436187	8.863720547	9.553989139	9.190745794
Mctp2	4.08317081	5.082561029	4.796342629	4.939090202	4.706033176	4.809761699	5.286968604	4.258767644	5.405916367	7.575188268	6.266941107	4.107860804	4.11848432	6.865191347	4.402797202	4.068521776	4.44957458	4.042221155
Mdm1	6.579377039	6.013736926	6.248917264	6.051765787	6.370065912	6.51338415	7.142491725	8.346941972	8.639308025	5.948145261	6.254472163	6.243017167	6.282446601	6.716628804	8.194203961	7.523981897	7.59460677	8.075344902
Mecom	5.200431768	5.154299658	4.737433364	4.992298255	4.741629853	5.207721092	5.728110079	4.580863035	4.748140956	4.870742812	5.0069151	5.026676142	4.780306599	5.761456823	4.870392669	4.722691883	4.882789757	4.755437759
Med12l	5.913223332	6.196963032	6.343327106	6.273392334	6.200562027	6.310015587	7.107440285	5.725353987	5.709298908	6.058359072	6.105665508	6.95985244	6.245441786	6.315087958	5.768155206	5.918017244	5.775976738	5.700382379
Med14	8.303789879	8.623542444	8.667970464	8.796609758	8.526504325	8.238293189	8.184012608	8.520689782	8.11273818	8.865643583	8.25028681	7.358435238	8.502454327	7.758843807	8.296266351	8.536622041	7.95297435	8.258548289
Mef2c	8.781215929	8.018024735	8.514271415	8.309695186	9.857337422	7.513098673	7.767318006	8.002730832	8.013610393	6.045202676	7.739701302	9.964596843	5.847202705	7.323987424	8.721992221	8.521276795	8.380264363	8.660723536
Mefv	7.495763507	9.190286506	9.623582079	9.173107315	9.26890219	7.958563155	5.670605267	6.706274978	5.227187844	5.340882674	8.638497096	5.769997363	5.665909091	6.509330847	6.262121788	7.482877049	5.198289836	6.086781644
Meg3	5.696388942	5.551915088	5.373986699	5.445554565	5.36346968	5.72270782	5.49458415	5.240349951	5.051131343	5.415225714	5.808431389	6.127160695	6.827222011	6.113435886	5.595759245	5.384351488	5.279127048	5.130958318
Megf9	6.994613099	7.051610283	7.21531	7.193427042	7.071709262	6.671232504	7.371930524	7.231856051	7.77247184	9.031792257	7.455152936	6.775495278	8.452355882	7.57119176	7.576404731	7.003609732	7.869134822	7.675769365
Meis1	5.99399583	6.409396028	6.279537889	6.308445977	6.096402708	6.254887835	9.247121626	5.581429587	6.884647165	6.857446518	6.741383389	6.539071419	6.951569146	6.669697202	5.889151448	6.058626044	6.396837078	5.554342242
Mela	4.524703115	4.083706949	4.148601798	4.318533772	4.067833151	5.538544371	4.216666972	4.757668687	4.14842167	4.062274288	4.725343079	4.563611698	4.117334878	4.463864368	4.102417382	4.288407784	3.968318124	3.716822662
